2024-06-13 20:21:48 | INFO | model_worker | args: Namespace(host='0.0.0.0', port=31002, worker_address='http://localhost:21002', controller_address='http://0.0.0.0:21002', model_path='/home/c205/workspace/models/Apollo-7B', revision='main', device='cuda', gpus=None, num_gpus=2, max_gpu_memory='20GiB', dtype=None, load_8bit=False, cpu_offloading=False, gptq_ckpt=None, gptq_wbits=16, gptq_groupsize=-1, gptq_act_order=False, awq_ckpt=None, awq_wbits=16, awq_groupsize=-1, enable_exllama=False, exllama_max_seq_len=4096, exllama_gpu_split=None, exllama_cache_8bit=False, enable_xft=False, xft_max_seq_len=4096, xft_dtype=None, model_names=None, conv_template=None, embed_in_truncate=False, limit_worker_concurrency=5, stream_interval=2, no_register=False, seed=None, debug=False, ssl=False)
2024-06-13 20:21:48 | INFO | model_worker | Loading the model ['Apollo-7B'] on worker 71dd9eb5 ...
2024-06-13 20:21:49 | ERROR | stderr | Loading checkpoint shards:   0%|          | 0/8 [00:00<?, ?it/s]
2024-06-13 20:21:49 | ERROR | stderr | Loading checkpoint shards:  12%|█▎        | 1/8 [00:00<00:05,  1.31it/s]
2024-06-13 20:21:50 | ERROR | stderr | Loading checkpoint shards:  25%|██▌       | 2/8 [00:01<00:04,  1.47it/s]
2024-06-13 20:21:51 | ERROR | stderr | Loading checkpoint shards:  38%|███▊      | 3/8 [00:02<00:03,  1.52it/s]
2024-06-13 20:21:51 | ERROR | stderr | Loading checkpoint shards:  50%|█████     | 4/8 [00:02<00:02,  1.47it/s]
2024-06-13 20:21:52 | ERROR | stderr | Loading checkpoint shards:  62%|██████▎   | 5/8 [00:03<00:01,  1.52it/s]
2024-06-13 20:21:53 | ERROR | stderr | Loading checkpoint shards:  75%|███████▌  | 6/8 [00:03<00:01,  1.54it/s]
2024-06-13 20:21:53 | ERROR | stderr | Loading checkpoint shards:  88%|████████▊ | 7/8 [00:04<00:00,  1.54it/s]
2024-06-13 20:21:53 | ERROR | stderr | Loading checkpoint shards: 100%|██████████| 8/8 [00:04<00:00,  2.06it/s]
2024-06-13 20:21:53 | ERROR | stderr | Loading checkpoint shards: 100%|██████████| 8/8 [00:04<00:00,  1.68it/s]
2024-06-13 20:21:53 | ERROR | stderr | 
2024-06-13 20:21:53 | INFO | model_worker | Register to controller
2024-06-13 20:21:53 | ERROR | stderr | INFO:     Started server process [3206814]
2024-06-13 20:21:53 | ERROR | stderr | INFO:     Waiting for application startup.
2024-06-13 20:21:53 | ERROR | stderr | INFO:     Application startup complete.
2024-06-13 20:21:53 | ERROR | stderr | INFO:     Uvicorn running on http://0.0.0.0:31002 (Press CTRL+C to quit)
2024-06-13 20:22:38 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:23:23 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:24:08 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:24:53 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:25:38 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:26:23 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:27:08 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:27:53 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:28:38 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:29:23 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:30:08 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:30:53 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:31:38 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:32:23 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:33:08 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:33:53 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:34:38 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:35:23 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:36:08 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:36:53 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:37:38 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:38:23 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:39:08 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:39:53 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:40:38 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:41:23 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:42:08 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:42:53 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:43:38 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:44:23 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:45:08 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:45:53 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:46:38 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
2024-06-13 20:47:23 | INFO | model_worker | Send heart beat. Models: ['Apollo-7B']. Semaphore: None. call_ct: 0. worker_id: 71dd9eb5. 
