2024-06-13 23:30:58 | INFO | model_worker | args: Namespace(host='localhost', port=21002, worker_address='http://localhost:21002', controller_address='http://localhost:21001', model_path='/home/c205/workspace/models/Qwen-7B-QAnything/', revision='main', device='cuda', gpus=None, num_gpus=1, max_gpu_memory=None, dtype=None, load_8bit=False, cpu_offloading=False, gptq_ckpt=None, gptq_wbits=16, gptq_groupsize=-1, gptq_act_order=False, awq_ckpt=None, awq_wbits=16, awq_groupsize=-1, enable_exllama=False, exllama_max_seq_len=4096, exllama_gpu_split=None, exllama_cache_8bit=False, enable_xft=False, xft_max_seq_len=4096, xft_dtype=None, model_names=None, conv_template='one_shot', embed_in_truncate=False, limit_worker_concurrency=1, stream_interval=2, no_register=False, seed=None, debug=False, ssl=False)
2024-06-13 23:33:35 | INFO | stdout | [32mINFO[0m:     127.0.0.1:53116 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 23:33:35 | INFO | stdout | [32mINFO[0m:     127.0.0.1:53122 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 23:33:47 | INFO | stdout | [32mINFO[0m:     127.0.0.1:42022 - "[1mPOST /model_details HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 23:33:47 | INFO | stdout | [32mINFO[0m:     127.0.0.1:42028 - "[1mPOST /count_token HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 23:33:48 | INFO | stdout | [32mINFO[0m:     127.0.0.1:42038 - "[1mPOST /worker_generate_stream HTTP/1.1[0m" [32m200 OK[0m
2024-06-13 23:34:02 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=1, locked=False). call_ct: 4. worker_id: 2df53d50. 
2024-06-13 23:34:47 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=1, locked=False). call_ct: 4. worker_id: 2df53d50. 
2024-06-13 23:35:32 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=1, locked=False). call_ct: 4. worker_id: 2df53d50. 
2024-06-13 23:36:17 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=1, locked=False). call_ct: 4. worker_id: 2df53d50. 
2024-06-13 23:37:02 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=1, locked=False). call_ct: 4. worker_id: 2df53d50. 
2024-06-13 23:37:47 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=1, locked=False). call_ct: 4. worker_id: 2df53d50. 
2024-06-13 23:38:32 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=1, locked=False). call_ct: 4. worker_id: 2df53d50. 
2024-06-13 23:39:17 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=1, locked=False). call_ct: 4. worker_id: 2df53d50. 
2024-06-13 23:40:02 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=1, locked=False). call_ct: 4. worker_id: 2df53d50. 
2024-06-13 23:40:47 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=1, locked=False). call_ct: 4. worker_id: 2df53d50. 
2024-06-13 23:41:32 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=1, locked=False). call_ct: 4. worker_id: 2df53d50. 
2024-06-13 23:42:17 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=1, locked=False). call_ct: 4. worker_id: 2df53d50. 
2024-06-13 23:43:02 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=1, locked=False). call_ct: 4. worker_id: 2df53d50. 
2024-06-13 23:43:47 | INFO | model_worker | Send heart beat. Models: ['Qwen-7B-QAnything']. Semaphore: Semaphore(value=1, locked=False). call_ct: 4. worker_id: 2df53d50. 
